yarn run v1.22.22
warning package.json: No license field
$ tsx src/index.ts
{"label":"config","level":"info","message":"[config]\n{\n  \"rpcUrl\": \"https://rpc.cosmoshub-4-archive.citizenweb3.com\",\n  \"range\": {\n    \"from\": 29899611,\n    \"to\": 29909610,\n    \"follow\": false,\n    \"followIntervalMs\": 5000\n  },\n  \"parallel\": {\n    \"shards\": \"1/1\",\n    \"concurrency\": 48,\n    \"decodeWorkers\": 40\n  },\n  \"network\": {\n    \"timeoutMs\": 5000,\n    \"rps\": 500,\n    \"retries\": 3,\n    \"backoffMs\": 250,\n    \"backoffJitter\": 0.3\n  },\n  \"formatting\": {\n    \"logLevel\": \"info\",\n    \"caseMode\": \"snake\",\n    \"progressEveryBlocks\": 250,\n    \"progressIntervalSec\": 10\n  },\n  \"sink\": {\n    \"kind\": \"postgres\",\n    \"outPath\": \"-\",\n    \"flushEvery\": 1\n  },\n  \"resume\": {\n    \"enabled\": false,\n    \"firstBlock\": 5200792\n  },\n  \"clickhouse\": \"disabled\",\n  \"postgres\": {\n    \"host\": \"127.0.0.1\",\n    \"port\": 25432,\n    \"user\": \"cosmos_indexer_user\",\n    \"database\": \"cosmos_indexer_db\",\n    \"ssl\": false,\n    \"mode\": \"batch-insert\",\n    \"batch\": {\n      \"blocks\": 1000,\n      \"txs\": 2000,\n      \"msgs\": 5000,\n      \"events\": 10000,\n      \"attrs\": 30000,\n      \"transfers\": 5000,\n      \"stakeDeleg\": 5000,\n      \"stakeDistr\": 5000,\n      \"wasmExec\": 5000,\n      \"wasmEvents\": 5000,\n      \"govDeposits\": 5000,\n      \"govVotes\": 5000,\n      \"govProposals\": 1000\n    },\n    \"poolSize\": 16,\n    \"progressId\": \"bench-r1\"\n  }\n}","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.282Z"}
{"label":"index","level":"info","message":"[start] from 29899611 to 29909610 (incl.)","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.436Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #20 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.770Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #21 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.770Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #22 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.771Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #23 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.771Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #24 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.771Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #25 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.771Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #26 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.771Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #27 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.771Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #28 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.771Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #29 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.772Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #30 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.772Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #31 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.772Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #32 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.772Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #33 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.772Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #34 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.772Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #35 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.772Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #36 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.772Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #37 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.772Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #38 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.772Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #39 online","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:50.772Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:51.903Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #16 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:51.905Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:51.904Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:51.914Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #15 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:51.915Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:51.915Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:51.971Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #1 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:51.972Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:51.972Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.010Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #9 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.011Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.011Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.027Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #0 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.028Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.028Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.029Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #30 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.030Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.030Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.049Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #28 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.050Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.050Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.070Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #17 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.071Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.071Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.074Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #34 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.075Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.075Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.090Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #19 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.091Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.091Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.092Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #18 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.093Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.093Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.099Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #3 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.100Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.100Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.113Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #8 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.114Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.114Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.115Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #25 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.116Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.116Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #4 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.117Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.116Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #35 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.117Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.116Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.117Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.117Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.118Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #14 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.119Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.119Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.123Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #36 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.124Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.124Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.126Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #26 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.127Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.127Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.130Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #32 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.131Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.131Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.135Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #5 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.136Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.136Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.138Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #39 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.139Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.138Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #22 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.139Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.139Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.139Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.151Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #29 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.152Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.152Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.154Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #12 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.156Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.156Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.156Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #7 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.157Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.157Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.162Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #37 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.163Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.163Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.170Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #13 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.171Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.171Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.173Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #38 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.174Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.174Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.181Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #10 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.182Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] loaded proto root from: /pool0/dev-cosm/protos","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.182Z"}
{"label":"decode/txWorker","level":"info","message":"[txWorker] proto root set","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.185Z"}
{"label":"decode/txPool","level":"info","message":"[txPool] worker #33 ready","metadata":{"app":"cosmos-indexer","env":"production"},"timestamp":"2026-03-15T11:47:52.186Z"}
